Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period)
245,2008,9,1,1,FALSE,0.859897172,69,28,7.5,0,10,75,8,29.82
245,2008,9,1,4,FALSE,0.628534704,69,28,7.5,0,10,77,5,29.85
245,2008,9,1,7,TRUE,0.397172237,69,28,7.5,0,10,70,0,29.89
245,2008,9,1,10,TRUE,0.165809769,69,28,7.5,0,10,33,0,29.91
245,2008,9,1,13,TRUE,0.065552699,69,28,7.5,0,10,21,3,29.89
245,2008,9,1,16,TRUE,0.296915167,69,28,7.5,0,10,20,23,29.85
245,2008,9,1,19,TRUE,0.528277635,69,28,7.5,0,10,36,15,29.83
245,2008,9,1,22,FALSE,0.759640103,69,28,7.5,0,10,49,6,29.86
246,2008,9,2,1,FALSE,0.862113402,72,29,6.8,0,10,67,6,29.86
246,2008,9,2,4,FALSE,0.630154639,72,29,6.8,0,10,49,0,29.87
246,2008,9,2,7,TRUE,0.398195876,72,29,6.8,0,10,54,0,29.9
246,2008,9,2,10,TRUE,0.166237113,72,29,6.8,0,10,64,0,29.92
246,2008,9,2,13,TRUE,0.065721649,72,29,6.8,0,10,23,9,29.88
246,2008,9,2,16,TRUE,0.297680412,72,29,6.8,0,10,30,18,29.84
246,2008,9,2,19,TRUE,0.529639175,72,29,6.8,0,10,65,11,29.84
246,2008,9,2,22,FALSE,0.761597938,72,29,6.8,0,10,75,5,29.85
247,2008,9,3,1,FALSE,0.86545925,73,29,7.9,0,10,72,6,29.84
247,2008,9,3,4,FALSE,0.632600259,73,29,7.9,0,10,78,6,29.86
247,2008,9,3,7,TRUE,0.399741268,73,29,7.9,0,10,63,0,29.88
247,2008,9,3,10,TRUE,0.166882277,73,29,7.9,0,10,69,3,29.88
247,2008,9,3,13,TRUE,0.065976714,73,29,7.9,0,10,33,10,29.84
247,2008,9,3,16,TRUE,0.298835705,73,29,7.9,0,10,27,20,29.81
247,2008,9,3,19,TRUE,0.531694696,73,29,7.9,0,10,53,14,29.81
247,2008,9,3,22,FALSE,0.764553687,73,29,7.9,0,10,70,6,29.85
248,2008,9,4,1,FALSE,0.86770428,76,30,6.9,0,10,73,0,29.83
248,2008,9,4,4,FALSE,0.634241245,76,30,6.9,0,10,78,6,29.82
248,2008,9,4,7,TRUE,0.40077821,76,30,6.9,0,10,70,0,29.84
248,2008,9,4,10,TRUE,0.167315175,76,30,6.9,0,10,64,3,29.85
248,2008,9,4,13,TRUE,0.06614786,76,30,6.9,0,10,62,6,29.79
248,2008,9,4,16,TRUE,0.299610895,76,30,6.9,0,10,30,15,29.75
248,2008,9,4,19,TRUE,0.53307393,76,30,6.9,0,10,27,17,29.74
248,2008,9,4,22,FALSE,0.766536965,76,30,6.9,0,10,33,5,29.77
249,2008,9,5,1,FALSE,0.869791667,77,29,8.5,0,10,53,3,29.77
249,2008,9,5,4,FALSE,0.635416667,77,29,8.5,0,10,70,7,29.76
249,2008,9,5,7,TRUE,0.401041667,77,29,8.5,0,10,61,0,29.8
249,2008,9,5,10,TRUE,0.166666667,77,29,8.5,0,10,64,3,29.82
249,2008,9,5,13,TRUE,0.067708333,77,29,8.5,0,10,49,5,29.78
249,2008,9,5,16,TRUE,0.302083333,77,29,8.5,0,10,19,22,29.75
249,2008,9,5,19,TRUE,0.536458333,77,29,8.5,0,10,51,15,29.76
249,2008,9,5,22,FALSE,0.770833333,77,29,8.5,0,10,37,8,29.79
250,2008,9,6,1,FALSE,0.870925684,75,30,8.6,1,10,57,6,29.78
250,2008,9,6,4,FALSE,0.636245111,75,30,8.6,1,10,73,3,29.78
250,2008,9,6,7,TRUE,0.401564537,75,30,8.6,1,10,52,3,29.81
250,2008,9,6,10,TRUE,0.166883963,75,30,8.6,1,10,66,3,29.82
250,2008,9,6,13,TRUE,0.06779661,75,30,8.6,0,10,29,16,29.79
250,2008,9,6,16,TRUE,0.302477184,75,30,8.6,0,10,39,18,29.75
250,2008,9,6,19,TRUE,0.537157757,75,30,8.6,0,10,57,14,29.74
250,2008,9,6,22,FALSE,0.771838331,75,30,8.6,0,10,65,8,29.76
251,2008,9,7,1,FALSE,0.873036649,62,29,14.9,1,10,81,8,29.76
251,2008,9,7,4,FALSE,0.637434555,62,29,14.9,1,10,87,7,29.74
251,2008,9,7,7,TRUE,0.401832461,62,29,14.9,1,10,84,8,29.76
251,2008,9,7,10,TRUE,0.166230366,62,29,14.9,1,10,68,14,29.77
251,2008,9,7,13,TRUE,0.069371728,62,29,14.9,1,10,61,22,29.73
251,2008,9,7,16,TRUE,0.304973822,62,29,14.9,1,10,70,25,29.71
251,2008,9,7,19,TRUE,0.540575916,62,29,14.9,1,10,87,22,29.73
251,2008,9,7,22,FALSE,0.77617801,62,29,14.9,1,10,90,13,29.75
252,2008,9,8,1,FALSE,0.875328084,64,31,5.8,3,10,90,7,29.76
252,2008,9,8,4,FALSE,0.639107612,64,31,5.8,4,10,87,5,29.75
252,2008,9,8,7,TRUE,0.402887139,64,31,5.8,4,9,87,0,29.77
252,2008,9,8,10,TRUE,0.166666667,64,31,5.8,1,9,73,5,29.78
252,2008,9,8,13,TRUE,0.069553806,64,31,5.8,1,10,59,10,29.75
252,2008,9,8,16,TRUE,0.305774278,64,31,5.8,1,10,61,14,29.7
252,2008,9,8,19,TRUE,0.541994751,64,31,5.8,1,10,73,6,29.72
252,2008,9,8,22,FALSE,0.778215223,64,31,5.8,1,10,87,6,29.75
253,2008,9,9,1,FALSE,0.878787879,63,21,10.5,3,10,84,7,29.76
253,2008,9,9,4,FALSE,0.641633729,63,21,10.5,3,10,78,7,29.75
253,2008,9,9,7,TRUE,0.404479578,63,21,10.5,4,10,81,8,29.78
253,2008,9,9,10,TRUE,0.167325428,63,21,10.5,4,10,73,5,29.8
253,2008,9,9,13,TRUE,0.069828722,63,21,10.5,1,10,63,15,29.76
253,2008,9,9,16,TRUE,0.306982872,63,21,10.5,1,10,68,20,29.74
253,2008,9,9,19,TRUE,0.544137022,63,21,10.5,1,10,78,7,29.74
253,2008,9,9,22,FALSE,0.781291173,63,21,10.5,3,10,81,13,29.76
254,2008,9,10,1,FALSE,0.880952381,64,28,9.7,3,10,81,7,29.76
254,2008,9,10,4,FALSE,0.642857143,64,28,9.7,4,10,81,7,29.77
254,2008,9,10,7,TRUE,0.404761905,64,28,9.7,4,10,78,7,29.8
254,2008,9,10,10,TRUE,0.166666667,64,28,9.7,3,10,68,3,29.84
254,2008,9,10,13,TRUE,0.071428571,64,28,9.7,1,10,59,16,29.81
254,2008,9,10,16,TRUE,0.30952381,64,28,9.7,1,10,63,18,29.8
254,2008,9,10,19,TRUE,0.547619048,64,28,9.7,1,10,81,15,29.82
254,2008,9,10,22,FALSE,0.785714286,64,28,9.7,1,10,84,8,29.85
255,2008,9,11,1,FALSE,0.883289125,61,29,11.4,2,10,87,10,29.85
255,2008,9,11,4,FALSE,0.644562334,61,29,11.4,4,10,87,3,29.85
255,2008,9,11,7,TRUE,0.405835544,61,29,11.4,4,8,84,3,29.87
255,2008,9,11,10,TRUE,0.167108753,61,29,11.4,2,10,73,3,29.87
255,2008,9,11,13,TRUE,0.071618037,61,29,11.4,1,10,68,21,29.84
255,2008,9,11,16,TRUE,0.310344828,61,29,11.4,1,10,75,23,29.81
255,2008,9,11,19,TRUE,0.549071618,61,29,11.4,1,10,87,18,29.83
255,2008,9,11,22,FALSE,0.787798408,61,29,11.4,1,10,87,10,29.86
256,2008,9,12,1,FALSE,0.886817577,60,28,11.7,3,10,90,13,29.87
256,2008,9,12,4,FALSE,0.64713715,60,28,11.7,3,10,83,8,29.87
256,2008,9,12,7,TRUE,0.407456724,60,28,11.7,4,10,86,5,29.9
256,2008,9,12,10,TRUE,0.167776298,60,28,11.7,4,9,81,7,29.93
256,2008,9,12,13,TRUE,0.071904128,60,28,11.7,1,10,68,16,29.88
256,2008,9,12,16,TRUE,0.311584554,60,28,11.7,1,10,73,21,29.85
256,2008,9,12,19,TRUE,0.55126498,60,28,11.7,3,10,80,13,29.88
256,2008,9,12,22,FALSE,0.790945406,60,28,11.7,3,10,86,9,29.9
257,2008,9,13,1,FALSE,0.886666667,61,29,9,3,10,80,8,29.9
257,2008,9,13,4,FALSE,0.646666667,61,29,9,4,10,80,6,29.87
257,2008,9,13,7,TRUE,0.406666667,61,29,9,4,10,83,5,29.9
257,2008,9,13,10,TRUE,0.166666667,61,29,9,4,10,72,3,29.93
257,2008,9,13,13,TRUE,0.073333333,61,29,9,2,10,61,16,29.89
257,2008,9,13,16,TRUE,0.313333333,61,29,9,2,10,65,17,29.86
257,2008,9,13,19,TRUE,0.553333333,61,29,9,1,10,81,14,29.89
257,2008,9,13,22,FALSE,0.793333333,61,29,9,1,10,83,7,29.93
258,2008,9,14,1,FALSE,0.890227577,62,29,10.1,4,10,83,5,29.94
258,2008,9,14,4,FALSE,0.649263722,62,29,10.1,4,10,87,3,29.94
258,2008,9,14,7,TRUE,0.408299866,62,29,10.1,4,10,84,5,29.97
258,2008,9,14,10,TRUE,0.167336011,62,29,10.1,3,9,73,7,30
258,2008,9,14,13,TRUE,0.073627845,62,29,10.1,1,10,63,15,29.96
258,2008,9,14,16,TRUE,0.3145917,62,29,10.1,1,10,68,21,29.94
258,2008,9,14,19,TRUE,0.555555556,62,29,10.1,1,10,78,18,29.97
258,2008,9,14,22,FALSE,0.796519411,62,29,10.1,1,10,83,13,29.99
259,2008,9,15,1,FALSE,0.89261745,60,28,12.6,3,10,86,9,29.99
259,2008,9,15,4,FALSE,0.651006711,60,28,12.6,4,10,87,7,29.97
259,2008,9,15,7,TRUE,0.409395973,60,28,12.6,4,7,90,7,30.01
259,2008,9,15,10,TRUE,0.167785235,60,28,12.6,3,7,78,5,30.01
259,2008,9,15,13,TRUE,0.073825503,60,28,12.6,1,10,63,16,29.95
259,2008,9,15,16,TRUE,0.315436242,60,28,12.6,1,10,70,22,29.92
259,2008,9,15,19,TRUE,0.55704698,60,28,12.6,1,10,83,18,29.94
259,2008,9,15,22,FALSE,0.798657718,60,28,12.6,1,10,90,13,29.96
260,2008,9,16,1,FALSE,0.894878706,59,28,12.7,2,10,90,11,29.97
260,2008,9,16,4,FALSE,0.652291105,59,28,12.7,3,10,83,9,29.96
260,2008,9,16,7,TRUE,0.409703504,59,28,12.7,4,9,83,9,29.97
260,2008,9,16,10,TRUE,0.167115903,59,28,12.7,3,10,72,7,29.98
260,2008,9,16,13,TRUE,0.075471698,59,28,12.7,1,10,63,21,29.94
260,2008,9,16,16,TRUE,0.318059299,59,28,12.7,2,10,67,20,29.92
260,2008,9,16,19,TRUE,0.5606469,59,28,12.7,1,10,80,14,29.95
260,2008,9,16,22,FALSE,0.803234501,59,28,12.7,2,10,78,11,29.99
261,2008,9,17,1,FALSE,0.897297297,62,24,9.6,4,10,75,10,30
261,2008,9,17,4,FALSE,0.654054054,62,24,9.6,4,10,72,7,29.99
261,2008,9,17,7,TRUE,0.410810811,62,24,9.6,4,10,70,3,30.03
261,2008,9,17,10,TRUE,0.167567568,62,24,9.6,4,10,63,10,30.07
261,2008,9,17,13,TRUE,0.075675676,62,24,9.6,2,10,52,10,30.04
261,2008,9,17,16,TRUE,0.318918919,62,24,9.6,0,10,54,17,30.01
261,2008,9,17,19,TRUE,0.562162162,62,24,9.6,0,10,70,9,30
261,2008,9,17,22,FALSE,0.805405405,62,24,9.6,0,10,72,6,30.01
262,2008,9,18,1,FALSE,0.900949796,60,26,7.9,1,10,78,6,30.01
262,2008,9,18,4,FALSE,0.656716418,60,26,7.9,1,10,86,0,29.99
262,2008,9,18,7,TRUE,0.412483039,60,26,7.9,1,10,83,0,30.02
262,2008,9,18,10,TRUE,0.168249661,60,26,7.9,1,10,56,10,30.05
262,2008,9,18,13,TRUE,0.075983718,60,26,7.9,0,10,49,15,30.02
262,2008,9,18,16,TRUE,0.320217096,60,26,7.9,0,10,51,15,29.98
262,2008,9,18,19,TRUE,0.564450475,60,26,7.9,1,10,65,8,29.96
262,2008,9,18,22,FALSE,0.808683853,60,26,7.9,0,10,67,6,29.98
263,2008,9,19,1,FALSE,0.902040816,63,21,7.3,1,10,78,3,29.99
263,2008,9,19,4,FALSE,0.657142857,63,21,7.3,1,10,80,5,29.98
263,2008,9,19,7,TRUE,0.412244898,63,21,7.3,1,10,80,3,29.99
263,2008,9,19,10,TRUE,0.167346939,63,21,7.3,1,10,63,9,30
263,2008,9,19,13,TRUE,0.07755102,63,21,7.3,3,10,61,9,29.98
263,2008,9,19,16,TRUE,0.32244898,63,21,7.3,4,10,63,10,29.97
263,2008,9,19,19,TRUE,0.567346939,63,21,7.3,4,10,81,11,29.98
263,2008,9,19,22,FALSE,0.812244898,63,21,7.3,3,10,81,6,29.99
264,2008,9,20,1,FALSE,0.904502046,65,28,10.3,4,10,87,8,30.01
264,2008,9,20,4,FALSE,0.65893588,65,28,10.3,4,10,90,8,30.01
264,2008,9,20,7,TRUE,0.413369714,65,28,10.3,4,10,84,6,30.03
264,2008,9,20,10,TRUE,0.167803547,65,28,10.3,4,10,70,9,30.05
264,2008,9,20,13,TRUE,0.077762619,65,28,10.3,2,10,63,11,30.03
264,2008,9,20,16,TRUE,0.323328786,65,28,10.3,3,10,75,15,30.01
264,2008,9,20,19,TRUE,0.568894952,65,28,10.3,4,10,87,14,30
264,2008,9,20,22,FALSE,0.814461119,65,28,10.3,3,10,87,15,30
265,2008,9,21,1,FALSE,0.906849315,63,27,14.4,3,10,87,8,29.97
265,2008,9,21,4,FALSE,0.660273973,63,27,14.4,3,10,81,13,29.96
265,2008,9,21,7,TRUE,0.41369863,63,27,14.4,4,10,84,8,29.98
265,2008,9,21,10,TRUE,0.167123288,63,27,14.4,2,10,70,10,29.99
265,2008,9,21,13,TRUE,0.079452055,63,27,14.4,2,10,65,20,29.97
265,2008,9,21,16,TRUE,0.326027397,63,27,14.4,2,10,70,24,29.96
265,2008,9,21,19,TRUE,0.57260274,63,27,14.4,1,10,78,16,29.94
265,2008,9,21,22,FALSE,0.819178082,63,27,14.4,1,10,84,11,29.96
266,2008,9,22,1,FALSE,0.909340659,66,29,7.3,1,10,87,0,29.96
266,2008,9,22,4,FALSE,0.662087912,66,29,7.3,0,10,86,3,29.95
266,2008,9,22,7,TRUE,0.414835165,66,29,7.3,1,10,81,0,30
266,2008,9,22,10,TRUE,0.167582418,66,29,7.3,1,10,70,5,30.02
266,2008,9,22,13,TRUE,0.07967033,66,29,7.3,1,10,34,16,29.99
266,2008,9,22,16,TRUE,0.326923077,66,29,7.3,0,10,48,17,29.96
266,2008,9,22,19,TRUE,0.574175824,66,29,7.3,1,10,70,16,29.95
266,2008,9,22,22,FALSE,0.821428571,66,29,7.3,0,10,78,8,29.97
267,2008,9,23,1,FALSE,0.913103448,69,29,8.7,0,10,81,6,29.97
267,2008,9,23,4,FALSE,0.664827586,69,29,8.7,0,10,75,3,29.96
267,2008,9,23,7,TRUE,0.416551724,69,29,8.7,1,9,84,3,29.98
267,2008,9,23,10,TRUE,0.168275862,69,29,8.7,0,9,73,5,29.99
267,2008,9,23,13,TRUE,0.08,69,29,8.7,0,10,66,6,29.94
267,2008,9,23,16,TRUE,0.328275862,69,29,8.7,0,10,37,21,29.9
267,2008,9,23,19,TRUE,0.576551724,69,29,8.7,0,10,56,18,29.91
267,2008,9,23,22,FALSE,0.824827586,69,29,8.7,0,10,75,11,29.94
268,2008,9,24,1,FALSE,0.914246196,66,29,10.1,0,10,84,3,29.94
268,2008,9,24,4,FALSE,0.665283541,66,29,10.1,0,10,90,5,29.92
268,2008,9,24,7,TRUE,0.416320885,66,29,10.1,1,9,90,5,29.94
268,2008,9,24,10,TRUE,0.16735823,66,29,10.1,1,10,66,3,29.95
268,2008,9,24,13,TRUE,0.081604426,66,29,10.1,1,10,51,13,29.92
268,2008,9,24,16,TRUE,0.330567082,66,29,10.1,1,10,49,16,29.89
268,2008,9,24,19,TRUE,0.579529737,66,29,10.1,1,10,56,16,29.89
268,2008,9,24,22,FALSE,0.828492393,66,29,10.1,0,10,62,11,29.92
269,2008,9,25,1,FALSE,0.918055556,67,29,9.3,0,10,67,3,29.91
269,2008,9,25,4,FALSE,0.668055556,67,29,9.3,0,10,80,6,29.9
269,2008,9,25,7,TRUE,0.418055556,67,29,9.3,2,10,70,0,29.93
269,2008,9,25,10,TRUE,0.168055556,67,29,9.3,2,10,63,7,29.95
269,2008,9,25,13,TRUE,0.081944444,67,29,9.3,2,10,47,15,29.91
269,2008,9,25,16,TRUE,0.331944444,67,29,9.3,2,10,57,21,29.88
269,2008,9,25,19,TRUE,0.581944444,67,29,9.3,1,10,70,11,29.89
269,2008,9,25,22,FALSE,0.831944444,67,29,9.3,0,10,81,8,29.91
270,2008,9,26,1,FALSE,0.919332406,66,29,10.7,0,10,81,6,29.91
270,2008,9,26,4,FALSE,0.668984701,66,29,10.7,0,9,87,7,29.9
270,2008,9,26,7,TRUE,0.418636996,66,29,10.7,2,9,84,6,29.93
270,2008,9,26,10,TRUE,0.168289291,66,29,10.7,1,10,68,6,29.95
270,2008,9,26,13,TRUE,0.082058414,66,29,10.7,1,10,50,13,29.91
270,2008,9,26,16,TRUE,0.33240612,66,29,10.7,1,10,68,18,29.9
270,2008,9,26,19,TRUE,0.582753825,66,29,10.7,1,10,90,15,29.92
270,2008,9,26,22,FALSE,0.83310153,66,29,10.7,1,10,90,10,29.94
271,2008,9,27,1,FALSE,0.921787709,66,29,9.1,1,10,90,10,29.95
271,2008,9,27,4,FALSE,0.670391061,66,29,9.1,1,10,93,3,29.93
271,2008,9,27,7,TRUE,0.418994413,66,29,9.1,1,10,93,6,29.95
271,2008,9,27,10,TRUE,0.167597765,66,29,9.1,0,10,73,3,29.95
271,2008,9,27,13,TRUE,0.083798883,66,29,9.1,1,10,56,6,29.9
271,2008,9,27,16,TRUE,0.335195531,66,29,9.1,1,10,59,20,29.85
271,2008,9,27,19,TRUE,0.586592179,66,29,9.1,0,10,73,15,29.89
271,2008,9,27,22,FALSE,0.837988827,66,29,9.1,1,10,81,5,29.92
272,2008,9,28,1,FALSE,0.925666199,61,30,12.3,1,10,90,13,29.92
272,2008,9,28,4,FALSE,0.673211781,61,30,12.3,1,10,93,8,29.91
272,2008,9,28,7,TRUE,0.420757363,61,30,12.3,1,10,93,8,29.94
272,2008,9,28,10,TRUE,0.168302945,61,30,12.3,1,10,65,9,29.94
272,2008,9,28,13,TRUE,0.084151473,61,30,12.3,1,10,63,20,29.9
272,2008,9,28,16,TRUE,0.336605891,61,30,12.3,1,10,70,21,29.89
272,2008,9,28,19,TRUE,0.589060309,61,30,12.3,1,10,87,11,29.93
272,2008,9,28,22,FALSE,0.841514727,61,30,12.3,2,10,90,11,29.96
273,2008,9,29,1,FALSE,0.928270042,62,28,8.4,4,10,90,8,29.97
273,2008,9,29,4,FALSE,0.675105485,62,28,8.4,4,10,87,6,29.96
273,2008,9,29,7,TRUE,0.421940928,62,28,8.4,4,10,87,6,29.96
273,2008,9,29,10,TRUE,0.168776371,62,28,8.4,3,10,75,5,29.98
273,2008,9,29,13,TRUE,0.084388186,62,28,8.4,2,10,63,15,29.94
273,2008,9,29,16,TRUE,0.337552743,62,28,8.4,2,10,68,15,29.95
273,2008,9,29,19,TRUE,0.5907173,62,28,8.4,2,10,75,11,29.96
273,2008,9,29,22,FALSE,0.843881857,62,28,8.4,0,10,81,8,29.97
274,2008,9,30,1,FALSE,0.93079096,65,29,6.9,0,10,81,5,29.98
274,2008,9,30,4,FALSE,0.676553672,65,29,6.9,1,10,87,5,29.99
274,2008,9,30,7,TRUE,0.422316384,65,29,6.9,2,10,83,0,30.04
274,2008,9,30,10,TRUE,0.168079096,65,29,6.9,2,10,70,3,30.05
274,2008,9,30,13,TRUE,0.086158192,65,29,6.9,2,10,50,9,30.01
274,2008,9,30,16,TRUE,0.34039548,65,29,6.9,2,10,53,18,29.97
274,2008,9,30,19,TRUE,0.594632768,65,29,6.9,1,10,68,15,29.99
274,2008,9,30,22,FALSE,0.848870056,65,29,6.9,1,10,67,0,30.01
275,2008,10,1,1,FALSE,0.933427762,66,29,7.8,1,10,67,0,30
275,2008,10,1,4,FALSE,0.678470255,66,29,7.8,1,10,78,5,29.99
275,2008,10,1,7,TRUE,0.423512748,66,29,7.8,2,10,75,0,29.98
275,2008,10,1,10,TRUE,0.168555241,66,29,7.8,3,10,71,3,29.98
275,2008,10,1,13,TRUE,0.086402266,66,29,7.8,3,10,50,22,29.95
275,2008,10,1,16,TRUE,0.341359773,66,29,7.8,3,10,59,16,29.92
275,2008,10,1,19,TRUE,0.59631728,66,29,7.8,3,10,81,8,29.96
275,2008,10,1,22,FALSE,0.851274788,66,29,7.8,3,10,84,9,29.95
276,2008,10,2,1,FALSE,0.937411095,67,27,9.5,3,10,84,10,29.94
276,2008,10,2,4,FALSE,0.681365576,67,27,9.5,4,10,87,6,29.92
276,2008,10,2,7,TRUE,0.425320057,67,27,9.5,4,10,81,0,29.96
276,2008,10,2,10,TRUE,0.169274538,67,27,9.5,3,10,73,6,29.98
276,2008,10,2,13,TRUE,0.086770982,67,27,9.5,3,10,62,17,29.97
276,2008,10,2,16,TRUE,0.342816501,67,27,9.5,3,10,76,9,29.92
276,2008,10,2,19,TRUE,0.59886202,67,27,9.5,3,10,87,13,29.91
276,2008,10,2,22,FALSE,0.854907539,67,27,9.5,2,10,90,16,29.92
277,2008,10,3,1,FALSE,0.940085592,65,19,8.5,4,10,90,7,29.91
277,2008,10,3,4,FALSE,0.683309558,65,19,8.5,3,10,87,8,29.86
277,2008,10,3,7,TRUE,0.426533524,65,19,8.5,3,10,84,5,29.87
277,2008,10,3,10,TRUE,0.169757489,65,19,8.5,3,10,73,3,29.87
277,2008,10,3,13,TRUE,0.087018545,65,19,8.5,3,10,63,0,29.83
277,2008,10,3,16,TRUE,0.343794579,65,19,8.5,4,10,65,9,29.77
277,2008,10,3,19,TRUE,0.600570613,65,19,8.5,4,10,70,14,29.76
277,2008,10,3,22,FALSE,0.857346648,65,19,8.5,4,3,90,13,29.75
278,2008,10,4,1,FALSE,0.941344778,64,26,14.4,4,9,93,15,29.73
278,2008,10,4,4,FALSE,0.683834049,64,26,14.4,4,7,90,17,29.75
278,2008,10,4,7,TRUE,0.426323319,64,26,14.4,4,8,90,8,29.79
278,2008,10,4,10,TRUE,0.168812589,64,26,14.4,3,10,81,13,29.84
278,2008,10,4,13,TRUE,0.08869814,64,26,14.4,2,10,66,16,29.86
278,2008,10,4,16,TRUE,0.34620887,64,26,14.4,2,10,70,15,29.88
278,2008,10,4,19,TRUE,0.603719599,64,26,14.4,1,10,81,14,29.91
278,2008,10,4,22,FALSE,0.861230329,64,26,14.4,2,10,84,18,29.95
279,2008,10,5,1,FALSE,0.944045911,65,28,11.1,1,10,81,15,29.96
279,2008,10,5,4,FALSE,0.68579627,65,28,11.1,1,10,84,10,29.96
279,2008,10,5,7,TRUE,0.427546628,65,28,11.1,2,10,81,8,29.99
279,2008,10,5,10,TRUE,0.169296987,65,28,11.1,3,10,57,7,30.01
279,2008,10,5,13,TRUE,0.088952654,65,28,11.1,3,10,55,15,30
279,2008,10,5,16,TRUE,0.347202296,65,28,11.1,3,10,61,11,29.99
279,2008,10,5,19,TRUE,0.605451937,65,28,11.1,1,10,81,15,30.01
279,2008,10,5,22,FALSE,0.863701578,65,28,11.1,2,10,87,14,30.03
280,2008,10,6,1,FALSE,0.948126801,66,28,10.5,4,10,93,7,30.04
280,2008,10,6,4,FALSE,0.688760807,66,28,10.5,4,10,90,0,30.05
280,2008,10,6,7,TRUE,0.429394813,66,28,10.5,4,9,84,5,30.07
280,2008,10,6,10,TRUE,0.170028818,66,28,10.5,1,9,73,5,30.1
280,2008,10,6,13,TRUE,0.089337176,66,28,10.5,0,10,59,3,30.05
280,2008,10,6,16,TRUE,0.34870317,66,28,10.5,1,10,70,22,30.05
280,2008,10,6,19,TRUE,0.608069164,66,28,10.5,1,10,93,22,30.07
280,2008,10,6,22,FALSE,0.867435159,66,28,10.5,3,10,93,21,30.1
281,2008,10,7,1,FALSE,0.949421965,65,28,10.2,2,10,93,14,30.12
281,2008,10,7,4,FALSE,0.689306358,65,28,10.2,1,10,96,7,30.12
281,2008,10,7,7,TRUE,0.429190751,65,28,10.2,3,10,96,0,30.16
281,2008,10,7,10,TRUE,0.169075145,65,28,10.2,2,7,81,3,30.17
281,2008,10,7,13,TRUE,0.091040462,65,28,10.2,0,9,71,3,30.11
281,2008,10,7,16,TRUE,0.351156069,65,28,10.2,0,10,55,22,30.07
281,2008,10,7,19,TRUE,0.611271676,65,28,10.2,0,10,73,16,30.06
281,2008,10,7,22,FALSE,0.871387283,65,28,10.2,0,10,81,11,30.05
282,2008,10,8,1,FALSE,0.953555878,66,27,12.6,0,10,84,7,30.03
282,2008,10,8,4,FALSE,0.692307692,66,27,12.6,1,10,83,0,30.01
282,2008,10,8,7,TRUE,0.431059507,66,27,12.6,0,9,90,3,30.02
282,2008,10,8,10,TRUE,0.169811321,66,27,12.6,0,9,76,3,30.01
282,2008,10,8,13,TRUE,0.091436865,66,27,12.6,0,10,55,24,29.95
282,2008,10,8,16,TRUE,0.352685051,66,27,12.6,1,10,61,25,29.92
282,2008,10,8,19,TRUE,0.613933237,66,27,12.6,0,10,72,9,29.9
282,2008,10,8,22,FALSE,0.875181422,66,27,12.6,0,10,78,23,29.91
283,2008,10,9,1,FALSE,0.956331878,62,27,14.6,0,10,83,15,29.91
283,2008,10,9,4,FALSE,0.694323144,62,27,14.6,0,10,80,13,29.92
283,2008,10,9,7,TRUE,0.43231441,62,27,14.6,1,10,75,9,29.96
283,2008,10,9,10,TRUE,0.170305677,62,27,14.6,0,10,47,5,30
283,2008,10,9,13,TRUE,0.091703057,62,27,14.6,0,10,36,16,29.97
283,2008,10,9,16,TRUE,0.35371179,62,27,14.6,0,10,50,26,29.94
283,2008,10,9,19,TRUE,0.615720524,62,27,14.6,0,10,67,20,29.95
283,2008,10,9,22,FALSE,0.877729258,62,27,14.6,0,10,67,11,29.97
284,2008,10,10,1,FALSE,0.959124088,57,29,17.6,0,10,69,16,29.98
284,2008,10,10,4,FALSE,0.696350365,57,29,17.6,0,10,69,11,29.98
284,2008,10,10,7,TRUE,0.433576642,57,29,17.6,1,10,59,13,29.99
284,2008,10,10,10,TRUE,0.17080292,57,29,17.6,1,10,42,17,30
284,2008,10,10,13,TRUE,0.091970803,57,29,17.6,1,10,46,26,29.94
284,2008,10,10,16,TRUE,0.354744526,57,29,17.6,2,10,46,29,29.91
284,2008,10,10,19,TRUE,0.617518248,57,29,17.6,0,10,64,18,29.92
284,2008,10,10,22,FALSE,0.880291971,57,29,17.6,0,10,46,13,29.93
285,2008,10,11,1,FALSE,0.961876833,61,31,14.6,0,10,32,14,29.92
285,2008,10,11,4,FALSE,0.697947214,61,31,14.6,0,10,36,14,29.93
285,2008,10,11,7,TRUE,0.434017595,61,31,14.6,0,10,34,10,29.97
285,2008,10,11,10,TRUE,0.170087977,61,31,14.6,0,10,34,20,29.98
285,2008,10,11,13,TRUE,0.093841642,61,31,14.6,1,10,28,20,29.96
285,2008,10,11,16,TRUE,0.357771261,61,31,14.6,0,10,35,21,29.95
285,2008,10,11,19,TRUE,0.62170088,61,31,14.6,0,10,42,10,30
285,2008,10,11,22,FALSE,0.885630499,61,31,14.6,0,10,25,9,30.04
286,2008,10,12,1,FALSE,0.964705882,63,32,13.4,0,10,39,15,30.09
286,2008,10,12,4,FALSE,0.7,63,32,13.4,0,10,41,13,30.1
286,2008,10,12,7,TRUE,0.435294118,63,32,13.4,0,10,34,9,30.15
